chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr12	25255974	25258106	2132	chr12	25257102	25257202	Grhl1	+	45104	0
chr12	25335263	25337364	2101	chr12	25336186	25336286	Klf11	+	11403	0
chr12	25659424	25660623	1199	chr12	25659747	25659847	Kidins220	+	86345	0
chr12	25779109	25782378	3269	chr12	25780907	25781007	Id2	-	2291	0
chr12	27099437	27100543	1106	chr12	27100071	27100171	Rnf144a	-	108459	0
chr12	27140413	27142098	1685	chr12	27141267	27141367	Rsad2	-	13699	0
chr12	27153450	27155368	1918	chr12	27154019	27154119	Cmpk2	+	10631	0
chr12	29334108	29335148	1040	chr12	29334417	29334517	Rnaseh1	+	9989	0
chr12	29434565	29435593	1028	chr12	29435281	29435381	Ttc15	-	59837	0
chr12	31241411	31243770	2359	chr12	31242949	31243049	AC159204.1	-	220	0
chr12	31595593	31597393	1800	chr12	31596427	31596527	Acp1	-	18286	0
chr12	32318654	32320246	1592	chr12	32319412	32319512	Bcap29	-	39243	0
chr12	32338938	32340074	1136	chr12	32339641	32339741	Dus4l	-	14771	0
chr12	32745393	32746393	1000	chr12	32746111	32746211	Prkar2b	-	102820	0
chr12	32891473	32893888	2415	chr12	32893474	32893574	Pik3cg	-	35186	0
chr12	33504200	33505271	1071	chr12	33505150	33505250	Nampt	+	33034	0
chr12	33637983	33640105	2122	chr12	33638604	33638704	4933406C10Rik	-	34405	0
chr12	34114128	34115393	1265	chr12	34114439	34114539	Twistnb	+	9756	0
chr12	35211621	35214570	2949	chr12	35213704	35213804	Hdac9	-	481303	0
chr12	36768294	36769968	1674	chr12	36769037	36769137	Tspan13	-	27943	0
chr12	37107710	37109194	1484	chr12	37108718	37108818	D630036H23Rik	-	939	0
chr12	40974220	40975555	1335	chr12	40975041	40975141	Ifrd1	-	46937	0
chr12	41171640	41174210	2570	chr12	41172327	41172427	Zfp277	-	130744	0
chr12	41749821	41751571	1750	chr12	41750627	41750727	Immp2l	+	1305898	0
chr12	45310208	45312098	1890	chr12	45311005	45311105	Dnajb9	-	4171	0
chr12	45322368	45323422	1054	chr12	45322307	45322407	Pnpla8	+	90973	0
chr12	52929340	52930598	1258	chr12	52930473	52930573	Hectd1	-	85814	0
chr12	52987888	52989706	1818	chr12	52988952	52989052	Gm17603	+	1444	0
chr12	53071623	53073114	1491	chr12	53072258	53072358	Heatr5a	-	95448	0
chr12	53106749	53108244	1495	chr12	53107438	53107538	6530401N04Rik	-	18189	0
chr12	53198351	53199983	1632	chr12	53198674	53198774	Nubpl	+	215007	0
chr12	55303997	55305123	1126	chr12	55304797	55304897	Egln3	-	24879	0
chr12	55754828	55758420	3592	chr12	55757509	55757609	1110002B05Rik	-	11198	0
chr12	55810550	55811550	1000	chr12	55811245	55811345	U1	+	163	0
chr12	55839361	55840361	1000	chr12	55839559	55839659	U1	-	163	0
chr12	55895917	55896956	1039	chr12	55896640	55896740	Snx6	-	49354	0
chr12	55962981	55964018	1037	chr12	55963814	55963914	Cfl2	-	4060	0
chr12	56097128	56098838	1710	chr12	56098009	56098109	U6	+	105	0
chr12	56179626	56182731	3105	chr12	56181047	56181147	2700097O09Rik	-	34449	0
chr12	56936411	56938055	1644	chr12	56937303	56937403	Brms1l	+	33369	0
chr12	57446079	57447638	1559	chr12	57446831	57446931	Mbip	-	17588	0
chr12	60111978	60113264	1286	chr12	60112954	60113054	Sec23a	-	53634	0
chr12	60113529	60114616	1087	chr12	60114330	60114430	Sip1	+	15075	0
chr12	60140596	60142996	2400	chr12	60141272	60141372	U2	+	190	0
chr12	66018480	66019561	1081	chr12	66018848	66018948	Gm527	+	6680	0
chr12	66065777	66068282	2505	chr12	66066473	66066573	Klhl28	-	23096	0
chr12	66136517	66139721	3204	chr12	66137270	66137370	Prpf39	+	27053	0
chr12	66174240	66175293	1053	chr12	66174881	66174981	Fkbp3	-	11508	0
chr12	66175707	66177339	1632	chr12	66176543	66176643	Fancm	+	56452	0
chr12	66272314	66273941	1627	chr12	66273541	66273641	Mis18bp1	-	39870	0
chr12	70259244	70261063	1819	chr12	70260123	70260223	Rps29	-	1464	0
chr12	70269112	70270185	1073	chr12	70269751	70269851	Lrr1	+	10196	0
chr12	70284348	70285398	1050	chr12	70285020	70285120	Rpl36al	-	1352	0
chr12	70326862	70329564	2702	chr12	70329127	70329227	Pole2	-	26411	0
chr12	70457411	70458893	1482	chr12	70458103	70458203	Nemf	-	45622	0
chr12	70472299	70473879	1580	chr12	70473395	70473495	Gm9887	-	623	0
chr12	70683279	70684372	1093	chr12	70683965	70684065	Mettl21d	-	5400	0
chr12	70781914	70783028	1114	chr12	70782789	70782889	Sos2	-	98091	0
chr12	70825053	70826635	1582	chr12	70825811	70825911	L2hgdh	-	34438	0
chr12	70891194	70892194	1000	chr12	70891644	70891744	Cdkl1	-	43859	0
chr12	70993274	70994405	1131	chr12	70994137	70994237	Map4k5	-	89450	0
chr12	71087355	71088914	1559	chr12	71087939	71088039	Sav1	-	21990	0
chr12	71212085	71213331	1246	chr12	71212862	71212962	Nin	-	100490	0
chr12	71553322	71554825	1503	chr12	71554032	71554132	Tmx1	+	14945	0
chr12	71925173	71927363	2190	chr12	71926451	71926551	Frmd6	+	76718	0
chr12	72038170	72039573	1403	chr12	72038794	72038894	Actr10	+	26861	0
chr12	72074838	72077373	2535	chr12	72075558	72075658	Psma3	+	21726	0
chr12	72115894	72117994	2100	chr12	72116769	72116869	3110056K07Rik	-	24217	0
chr12	73185655	73187514	1859	chr12	73186376	73186476	2810055F11Rik	-	12011	0
chr12	73636371	73638127	1756	chr12	73637294	73637394	1810048J11Rik	+	43856	0
chr12	73764988	73766812	1824	chr12	73765765	73765865	Dhrs7	-	14472	0
chr12	73861382	73863137	1755	chr12	73862148	73862248	Ppm1a	+	33729	0
chr12	74386915	74388529	1614	chr12	74387648	74387748	Trmt5	-	6699	0
chr12	75065119	75067069	1950	chr12	75065467	75065567	Snapc1	+	20290	0
chr12	76769733	76771725	1992	chr12	76770439	76770539	Wdr89	-	37979	0
chr12	76833747	76837614	3867	chr12	76836666	76836766	Sgpp1	-	21481	0
chr12	76918951	76920636	1685	chr12	76919071	76919171	Syne2	+	292792	0
chr12	77355292	77358094	2802	chr12	77356169	77356269	Mthfd1	+	64588	0
chr12	77425532	77426532	1000	chr12	77425828	77425928	Akap5	+	9262	0
chr12	77504292	77506033	1741	chr12	77504591	77504691	4930426I24Rik	-	897	0
chr12	77545285	77546285	1000	chr12	77545497	77545597	Gm10451	+	6776	0
chr12	77633852	77636104	2252	chr12	77634149	77634249	Mir5135	-	78	0
chr12	77810468	77811892	1424	chr12	77811484	77811584	Spnb1	-	130059	0
chr12	77866133	77867229	1096	chr12	77866475	77866575	Churc1	+	17642	0
chr12	78059302	78064153	4851	chr12	78063185	78063285	Max	-	24979	0
chr12	78338326	78340432	2106	chr12	78340002	78340102	Fut8	+	237273	0
chr12	79325984	79328302	2318	chr12	79327592	79327692	Gphn	+	458112	0
chr12	79848921	79850703	1782	chr12	79849884	79849984	Mpp5	+	91764	0
chr12	80129634	80130875	1241	chr12	80130100	80130200	Plekhh1	+	52485	0
chr12	80189889	80191026	1137	chr12	80190607	80190707	Pigh	-	8997	0
chr12	80272132	80274081	1949	chr12	80273604	80273704	Vti1b	-	16650	0
chr12	80309509	80310962	1453	chr12	80309851	80309951	Rdh12	+	13751	0
chr12	80396537	80397590	1053	chr12	80397219	80397319	Zfyve26	-	63935	0
chr12	81213041	81214248	1207	chr12	81213950	81214050	Zfp36l1	-	5253	0
chr12	81232736	81234171	1435	chr12	81233781	81233881	2310015A10Rik	-	12296	0
chr12	81359987	81361567	1580	chr12	81361308	81361408	Actn1	-	92829	0
chr12	81563360	81564843	1483	chr12	81564032	81564132	Exd2	+	35040	0
chr12	81890587	81892325	1738	chr12	81891496	81891596	4933426M11Rik	+	90273	0
chr12	82585455	82586471	1016	chr12	82586064	82586164	Cox16	-	126101	0
chr12	82632405	82634191	1786	chr12	82633842	82633942	Gm20498	-	174045	0
chr12	82694791	82696968	2177	chr12	82695945	82696045	Med6	-	21451	0
chr12	82881271	82883033	1762	chr12	82882107	82882207	Map3k9	-	66220	0
chr12	82960819	82962195	1376	chr12	82960967	82961067	Pcnx	+	140894	0
chr12	83269498	83271176	1678	chr12	83270357	83270457	Sipa1l1	+	282362	0
chr12	84860514	84862410	1896	chr12	84861366	84861466	Dcaf4	+	21522	0
chr12	84937389	84939087	1698	chr12	84938047	84938147	Zfyve1	-	50206	0
chr12	84972186	84974336	2150	chr12	84973134	84973234	Rbm25	+	50889	0
chr12	85261905	85263952	2047	chr12	85262834	85262934	Numb	-	127900	0
chr12	85441320	85442447	1127	chr12	85441554	85441654	Acot6	+	10695	0
chr12	85455081	85456081	1000	chr12	85455228	85455328	Dnalc1	+	33170	0
chr12	85625443	85627958	2515	chr12	85626132	85626232	Ptgr2	+	30600	0
chr12	85657366	85658791	1425	chr12	85658014	85658114	Zfp410	+	26609	0
chr12	85748493	85750218	1725	chr12	85749929	85750029	Entpd5	-	35172	0
chr12	85757359	85758934	1575	chr12	85758094	85758194	Rnf113a2	+	1383	0
chr12	85791101	85792166	1065	chr12	85791850	85791950	Aldh6a1	-	20227	0
chr12	85957634	85959354	1720	chr12	85958366	85958466	Abcd4	-	14935	0
chr12	86113143	86114967	1824	chr12	86114012	86114112	Npc2	-	18552	0
chr12	86309441	86312174	2733	chr12	86311800	86311900	1110018G07Rik	-	52752	0
chr12	86336237	86338053	1816	chr12	86337221	86337321	Ylpm1	+	74194	0
chr12	86446793	86447916	1123	chr12	86447331	86447431	Prox2	-	20617	0
chr12	86450058	86452557	2499	chr12	86451733	86451833	Dlst	+	23258	0
chr12	86559588	86561256	1668	chr12	86560381	86560481	Eif2b2	+	7147	0
chr12	86610831	86611878	1047	chr12	86611491	86611591	Mlh3	-	36062	0
chr12	86628711	86630272	1561	chr12	86629338	86629438	Acyp1	-	16040	0
chr12	86679548	86680699	1151	chr12	86680262	86680362	Nek9	-	39848	0
chr12	86714583	86716289	1706	chr12	86715617	86715717	Tmed10	-	34103	0
chr12	86812821	86815174	2353	chr12	86814790	86814890	Fos	+	3383	0
chr12	86939416	86940540	1124	chr12	86940316	86940416	Jdp2	+	40461	0
chr12	87026649	87028490	1841	chr12	87027569	87027669	Batf	+	22418	0
chr12	87165190	87166259	1069	chr12	87165450	87165550	0610007P14Rik	-	9102	0
chr12	87319084	87321867	2783	chr12	87319914	87320014	Gm17691	-	16416	0
chr12	87423233	87424286	1053	chr12	87423463	87423563	1700019E19Rik	+	79895	0
chr12	88019406	88020580	1174	chr12	88019600	88019700	Vash1	+	16980	0
chr12	88066521	88067683	1162	chr12	88067360	88067460	Angel1	-	25958	0
chr12	88224864	88226657	1793	chr12	88225714	88225814	6430527G18Rik	-	4111	0
chr12	88287404	88289160	1756	chr12	88288314	88288414	2310044G17Rik	+	17948	0
chr12	88487298	88489720	2422	chr12	88488802	88488902	Pomt2	-	41036	0
chr12	88540405	88542354	1949	chr12	88541129	88541229	Tmed8	-	33987	0
chr12	88640157	88641438	1281	chr12	88640605	88640705	Ism2	-	21067	0
chr12	88728419	88730337	1918	chr12	88729255	88729355	Sptlc2	-	83297	0
chr12	88812533	88813597	1064	chr12	88813199	88813299	Snw1	-	22363	0
chr12	89598565	89599640	1075	chr12	89598948	89599048	Adck1	+	101165	0
chr12	92622006	92623771	1765	chr12	92622799	92622899	4930534B04Rik	-	385917	0
chr12	92921923	92923683	1760	chr12	92923055	92923155	Gm16876	+	8925	0
chr12	93085877	93087941	2064	chr12	93087547	93087647	Sel1l	-	43114	0
chr12	99496860	99497959	1099	chr12	99497619	99497719	Galc	-	57155	0
chr12	99815613	99817080	1467	chr12	99816100	99816200	Kcnk10	-	143946	0
chr12	99865651	99867135	1484	chr12	99866317	99866417	Spata7	+	41658	0
chr12	99975061	99976237	1176	chr12	99975565	99975665	Ptpn21	-	60664	0
chr12	100138793	100140002	1209	chr12	100139644	100139744	Eml5	-	114880	0
chr12	100158141	100159684	1543	chr12	100158734	100158834	Ttc8	+	62664	0
chr12	100800907	100802192	1285	chr12	100802001	100802101	Gm16956	+	56197	0
chr12	101120822	101123514	2692	chr12	101121602	101121702	2610021K21Rik	-	165911	0
chr12	101202275	101204681	2406	chr12	101202659	101202759	Kcnk13	+	98183	0
chr12	101397247	101398290	1043	chr12	101397813	101397913	BC002230	-	34201	0
chr12	101424949	101426712	1763	chr12	101426128	101426228	Gm10433	+	5572	0
chr12	101436972	101439640	2668	chr12	101437595	101437695	Calm1	+	10371	0
chr12	101758229	101759293	1064	chr12	101758982	101759082	Ttc7b	-	220051	0
chr12	101962589	101964540	1951	chr12	101963188	101963288	Rps6ka5	-	175250	0
chr12	102265052	102267629	2577	chr12	102267219	102267319	Ccdc88c	-	117535	0
chr12	102319774	102320774	1000	chr12	102320641	102320741	D130020L05Rik	+	6446	0
chr12	103056788	103057788	1000	chr12	103057215	103057315	Fbln5	-	72490	0
chr12	103143530	103144530	1000	chr12	103144240	103144340	RP24-262G23.3	+	459	0
chr12	103150573	103151776	1203	chr12	103151427	103151527	Trip11	-	79224	0
chr12	103195626	103197320	1694	chr12	103196406	103196506	Atxn3	-	39345	0
chr12	103520585	103522593	2008	chr12	103521208	103521308	Rin3	+	107807	0
chr12	103676970	103678829	1859	chr12	103677973	103678073	Lgmn	-	45729	0
chr12	103940583	103943996	3413	chr12	103943029	103943129	Itpk1	-	136286	0
chr12	103995237	103997176	1939	chr12	103996832	103996932	AK010878	-	18842	0
chr12	104626540	104627710	1170	chr12	104626842	104626942	Otub2	+	17663	0
chr12	104662442	104664974	2532	chr12	104664027	104664127	Ddx24	-	17891	0
chr12	104672171	104673385	1214	chr12	104672371	104672471	Ifi27l1	+	6028	0
chr12	104681035	104683059	2024	chr12	104681840	104681940	Ifi27l2a	-	1513	0
chr12	105451877	105453316	1439	chr12	105452704	105452804	Serpina3f	+	6585	0
chr12	105473529	105475335	1806	chr12	105474405	105474505	Serpina3g	+	5694	0
chr12	105989362	105991080	1718	chr12	105990112	105990212	Dicer1	-	64210	0
chr12	106246335	106249052	2717	chr12	106247969	106248069	4831426I19Rik	-	79860	0
chr12	106269484	106272889	3405	chr12	106269509	106269609	Scarna13	-	274	0
chr12	107248135	107250299	2164	chr12	107248423	107248523	Vrk1	+	67147	0
chr12	109416348	109418771	2423	chr12	109417474	109417574	Setd3	-	72883	0
chr12	109512986	109514648	1662	chr12	109513577	109513677	Ccdc85c	-	69072	0
chr12	110030125	110031266	1141	chr12	110031133	110031233	Yy1	+	23659	0
chr12	110073292	110075091	1799	chr12	110074043	110074143	Slc25a29	-	10010	0
chr12	110131564	110133258	1694	chr12	110132334	110132434	Wars	-	34144	0
chr12	111684478	111686203	1725	chr12	111685468	111685568	Ppp2r5c	+	135753	0
chr12	111838990	111841261	2271	chr12	111839612	111839712	Dync1h1	+	65493	0
chr12	112081881	112084523	2642	chr12	112083376	112083476	Gm17712	-	2940	0
chr12	112088196	112090455	2259	chr12	112088439	112088539	Zfp839	+	18823	0
chr12	112125539	112128172	2633	chr12	112127275	112127375	Cinp	-	16493	0
chr12	112216432	112217532	1100	chr12	112217200	112217300	Ankrd9	-	3687	0
chr12	112276358	112278246	1888	chr12	112277511	112277611	Rcor1	+	76551	0
chr12	112403500	112405697	2197	chr12	112404531	112404631	Traf3	+	100783	0
chr12	112615177	112616316	1139	chr12	112615879	112615979	Cdc42bpb	-	84746	0
chr12	112775401	112777197	1796	chr12	112776262	112776362	Eif5	+	17958	0
chr12	112811579	112813603	2024	chr12	112812563	112812663	2810029C07Rik	-	2081	0
chr12	112915984	112917166	1182	chr12	112916266	112916366	Trmt61a	+	5797	0
chr12	112950405	112952250	1845	chr12	112951418	112951518	Bag5	-	3769	0
chr12	112969909	112971739	1830	chr12	112969992	112970092	Gm15996	-	1737	0
chr12	112996374	112997452	1078	chr12	112997010	112997110	Klc1	+	48995	0
chr12	113051370	113053132	1762	chr12	113052034	113052134	Xrcc3	-	10681	0
chr12	113204508	113205576	1068	chr12	113205138	113205238	2010107E04Rik	-	5601	0
chr12	113368302	113369334	1032	chr12	113369041	113369141	Mir203	+	75	0
chr12	113825923	113829023	3100	chr12	113826945	113827045	Inf2	+	26772	0
chr12	113854598	113859177	4579	chr12	113858208	113858308	Adssl1	+	21307	0
chr12	113881926	113884820	2894	chr12	113882989	113883089	Siva1	+	4324	0
chr12	113916481	113917712	1231	chr12	113916989	113917089	Zbtb42	+	3919	0
chr12	113959602	113961252	1650	chr12	113960335	113960435	AW555464	+	24417	0
chr12	113998160	113999160	1000	chr12	113998816	113998916	Pld4	+	8331	0
chr12	114046608	114048236	1628	chr12	114047136	114047236	BC022687	+	7270	0
chr12	114066330	114069337	3007	chr12	114067550	114067650	Cdca4	-	9152	0
chr12	114179713	114180750	1037	chr12	114180279	114180379	Nudt14	-	7385	0
chr12	114214334	114215556	1222	chr12	114214643	114214743	Btbd6	+	2448	0
chr12	114238289	114239891	1602	chr12	114238782	114238882	Brf1	-	40759	0
chr12	114251809	114253493	1684	chr12	114252669	114252769	Pacs2	+	59893	0
chr12	114335692	114337508	1816	chr12	114336439	114336539	Mta1	+	38928	0
chr12	114393453	114395326	1873	chr12	114394582	114394682	4930427A07Rik	+	19104	0
chr12	114652540	114656720	4180	chr12	114655045	114655145	Gm11029	+	2054	0
chr12	114720142	114724426	4284	chr12	114720353	114720453	Ighd1-1	-	22	0
chr12	117375739	117377958	2219	chr12	117377071	117377171	RP24-386J17.2	-	35879	0
chr12	117500709	117501844	1135	chr12	117501448	117501548	Wdr60	-	55975	0
chr12	117518590	117519852	1262	chr12	117519645	117519745	Esyt2	+	91874	0
chr12	117642870	117644677	1807	chr12	117643825	117643925	Ncapg2	+	58129	0
chr12	119539217	119541450	2233	chr12	119539863	119539963	Sp4	-	66507	0
chr12	3572124	3573552	1428	chr12	3572331	3572431	Dtnb	+	209415	0
chr12	3861643	3862643	1000	chr12	3862194	3862294	Gm10485	-	2951	0
chr12	4483299	4484904	1605	chr12	4484010	4484110	Ncoa1	-	236697	0
chr12	4599117	4600691	1574	chr12	4599683	4599783	Gm3625	-	101	0
chr12	4824060	4825158	1098	chr12	4824364	4824464	0610009D07Rik	+	10050	0
chr12	8680757	8682321	1564	chr12	8680890	8680990	Pum2	+	78447	0
chr12	8778183	8780162	1979	chr12	8778079	8778179	Sdc1	+	22392	4
chr12	9036638	9037719	1081	chr12	9036753	9036853	Ttc32	+	6397	0
chr12	13275555	13276710	1155	chr12	13275883	13275983	Nbas	+	314683	0
chr12	15821937	15824860	2923	chr12	15823633	15823733	Trib2	-	25150	0
chr12	16900534	16902513	1979	chr12	16901734	16901834	Rock2	+	93296	0
chr12	17888302	17889324	1022	chr12	17888953	17889053	Gm9222	+	335	0
chr12	20926346	20927386	1040	chr12	20927073	20927173	3110053B16Rik	-	47137	0
chr12	25177727	25178956	1229	chr12	25178471	25178571	Gm16372	-	449	0
chr12	25392237	25393237	1000	chr12	25393056	25393156	Rrm2	+	5905	0
chr12	29320022	29321136	1114	chr12	29320768	29320868	Rps7	-	5106	0
chr12	29359879	29361106	1227	chr12	29360046	29360146	Adi1	+	6944	0
chr12	29436422	29437425	1003	chr12	29436643	29436743	Tssc1	+	115663	0
chr12	31268961	31270030	1069	chr12	31269258	31269358	Tmem18	+	6770	0
chr12	32035537	32036615	1078	chr12	32036252	32036352	Dld	-	19873	0
chr12	32184098	32185634	1536	chr12	32184431	32184531	Cbll1	-	14323	0
chr12	32634233	32636201	1968	chr12	32635350	32635450	Hbp1	-	24281	0
chr12	33063354	33065166	1812	chr12	33063519	33063619	2010109K11Rik	+	4239	0
chr12	33505336	33506344	1008	chr12	33505150	33505250	Nampt	+	33034	86
chr12	33832336	33833417	1081	chr12	33832412	33832512	F730043M19Rik	-	35886	0
chr12	35731577	35732608	1031	chr12	35731811	35731911	Snx13	+	100280	0
chr12	36219474	36220537	1063	chr12	36219660	36219760	Ahr	-	37064	0
chr12	36883014	36884060	1046	chr12	36883362	36883462	Bzw2	-	64979	0
chr12	39504807	39507107	2300	chr12	39505917	39506017	Etv1	+	88835	0
chr12	40925452	40926452	1000	chr12	40925852	40925952	Gm889	-	22929	0
chr12	40949020	40950872	1852	chr12	40949348	40949448	Mir1938	-	99	0
chr12	52448950	52450104	1154	chr12	52448998	52449098	G2e3	+	28925	0
chr12	52478273	52479343	1070	chr12	52478517	52478617	Scfd1	+	72516	0
chr12	52792107	52793878	1771	chr12	52792851	52792951	Strn3	-	83373	0
chr12	53704071	53705099	1028	chr12	53704725	53704825	U6	+	106	0
chr12	55797116	55798154	1038	chr12	55797719	55797819	U1	+	163	0
chr12	56085801	56088149	2348	chr12	56087466	56087566	Gm20403	-	371	0
chr12	56403424	56404613	1189	chr12	56403937	56404037	Ppp2r3c	-	22186	0
chr12	56592854	56594769	1915	chr12	56593584	56593684	Nfkbia	-	3236	0
chr12	56921149	56922317	1168	chr12	56922104	56922204	Ralgapa1	-	218238	0
chr12	58331133	58333002	1869	chr12	58331349	58331449	Prps1l3	+	9470	0
chr12	60161779	60163778	1999	chr12	60162398	60162498	Trappc6b	-	18368	0
chr12	60167676	60168708	1032	chr12	60167856	60167956	Pnn	+	7098	0
chr12	60320117	60321153	1036	chr12	60320662	60320762	Fbxo33	-	19070	0
chr12	70297826	70299815	1989	chr12	70299366	70299466	1110034A24Rik	-	12538	0
chr12	70342271	70343610	1339	chr12	70342113	70342213	Klhdc1	+	43456	58
chr12	70397422	70398508	1086	chr12	70397618	70397718	Klhdc2	+	14006	0
chr12	70462325	70463429	1104	chr12	70462418	70462518	AC157822.1	-	296	0
chr12	72237344	72238389	1045	chr12	72237612	72237712	Timm9	-	13502	0
chr12	72931766	72933697	1931	chr12	72932015	72932115	Daam1	+	161289	0
chr12	74224403	74225543	1140	chr12	74224654	74224754	Mnat1	+	150271	0
chr12	74685473	74686473	1000	chr12	74685733	74685833	Prkch	+	193389	0
chr12	76697077	76698251	1174	chr12	76697182	76697282	Ppp2r5e	-	145362	0
chr12	77471241	77472268	1027	chr12	77471203	77471303	Zbtb1	+	26684	0
chr12	77923064	77924064	1000	chr12	77923845	77923945	Rab15	-	24948	0
chr12	79962363	79964262	1899	chr12	79962575	79962675	Atp6v1d	-	20913	0
chr12	80107433	80108543	1110	chr12	80108564	80108664	Tmem229b	-	45832	21
chr12	81744059	81745510	1451	chr12	81745278	81745378	Erh	-	10319	0
chr12	82046300	82047328	1028	chr12	82046441	82046541	Srsf5	+	5003	0
chr12	85028898	85030305	1407	chr12	85029102	85029202	Psen1	+	46997	0
chr12	85104087	85105289	1202	chr12	85104534	85104634	Papln	+	28748	0
chr12	85291219	85292452	1233	chr12	85291508	85291608	2410016O06Rik	+	2345	0
chr12	85328419	85329639	1220	chr12	85328761	85328861	Acot2	+	6012	0
